p_lat,p_long,num_pickups,total_revenue,average_passinger
40.7302,-73.9833,119,1648,1.865546218
40.7511,-73.9714,119,1297.5,1.537815126
40.7439,-74.0061,119,1313,1.697478992
40.742,-73.9893,119,1714,1.731092437
40.7276,-73.9855,119,1544.5,1.806722689
40.7196,-73.9848,119,1812.5,1.756302521
40.7187,-73.9873,119,1669,1.739495798
40.73,-73.9898,119,1533.5,1.907563025
40.7645,-73.9772,119,1506,1.68907563
40.7574,-73.9717,119,1271,1.613445378
40.7698,-73.9845,119,1402,1.487394958
40.7247,-73.9985,119,1424,1.537815126
40.7412,-73.9812,119,1421,1.848739496
40.7294,-73.9934,119,1481.5,1.705882353
40.7332,-73.9997,119,2009.5,1.865546218
40.7726,-73.967,119,1153.5,1.915966387
40.7601,-73.995,119,1597,1.840336134
40.7187,-73.9872,119,1556,1.697478992
40.7242,-73.9923,119,1380.5,1.705882353
40.8038,-73.9671,119,1710.5,1.764705882
40.7485,-73.9927,119,1504.5,1.714285714
40.7113,-73.9475,119,1262.5,1.663865546
40.6908,-73.9961,119,1893,1.823529412
40.7317,-73.9832,119,1423.6,1.932773109
40.7318,-74.0067,119,1536,1.68907563
40.7223,-73.9801,119,1620.5,1.630252101
40.7024,-74.0128,119,2053.5,1.798319328
40.7212,-73.9943,119,1494.5,1.705882353
40.7494,-73.9913,119,1420,2.016806723
40.7616,-73.9608,119,1759,1.647058824
40.7457,-73.9823,119,1530.5,1.840336134
40.7305,-73.9999,119,1651,1.756302521
40.7303,-74.0104,119,1688.5,2.042016807
40.7659,-73.9871,119,1451,1.87394958
40.764,-73.9588,119,1290,1.890756303
40.7394,-74.0075,119,1562.5,1.764705882
40.7571,-73.9861,119,1581.5,2.075630252
40.7755,-73.9822,119,1396,1.756302521
40.7506,-73.9944,119,1967,1.529411765
40.7397,-73.9763,119,1484,1.537815126
40.7732,-73.9602,119,1209,1.907563025
40.7429,-73.9774,119,1231,1.781512605
40.7194,-73.9886,119,1778,1.798319328
40.7441,-73.9917,119,1398,1.680672269
40.7584,-73.9659,119,1380,1.731092437
40.7419,-74.0011,119,1535.5,1.68907563
40.7626,-73.9821,119,1845.5,1.81512605
40.7546,-73.9841,119,1480,1.941176471
40.7307,-73.9922,119,1641.5,1.663865546
40.7552,-73.9872,119,1640.5,1.722689076
40.7709,-73.9539,119,1247.5,1.43697479
40.7218,-73.9918,119,1300.5,1.714285714
40.7388,-73.9871,119,1433.5,1.621848739
40.7564,-73.9908,119,1414,1.521008403
40.755,-73.9734,119,1774.5,1.773109244
40.7518,-74.0035,119,1345,1.487394958
40.7276,-73.9933,119,1216,2
40.7406,-73.982,119,1457,1.831932773
40.7862,-73.976,119,1342,1.789915966
40.7483,-74.0001,119,1320.5,1.764705882
40.7614,-73.9793,119,1418.5,1.924369748
40.7499,-74.0024,119,1339.5,1.857142857
40.7153,-73.9605,119,1441.5,1.680672269
40.7624,-73.9826,119,1636,1.823529412
40.687,-73.9903,119,1628.5,1.806722689
40.7331,-73.9876,119,1654,1.697478992
40.7184,-74.0053,119,1674.5,1.823529412
40.7619,-73.9866,119,1569.5,1.915966387
40.7482,-73.9886,119,1511,1.579831933
40.7203,-73.9893,119,1371.5,1.588235294
40.7574,-73.9666,119,1264.5,1.579831933
40.7978,-73.9696,119,1663,1.554621849
40.7305,-74.0025,119,1655,1.588235294
40.7404,-74.0022,119,1576.5,1.529411765
40.7324,-74.0006,119,1469,1.43697479
40.7554,-73.9837,119,1422,1.68907563
40.7498,-74.0029,119,1337.5,1.81512605
40.7427,-74.0078,119,1628.5,1.478991597
40.7383,-73.9997,119,1728.5,1.495798319
40.7687,-73.9815,119,1318,1.596638655
40.7541,-73.9423,119,1183.5,1.521008403
40.7559,-73.9763,119,1142.5,1.43697479
40.7179,-73.9904,119,1470,1.957983193
40.7522,-73.9755,119,1474,1.521008403
40.7334,-73.9811,119,1549,1.630252101
40.7206,-73.995,119,1612.5,1.521008403
40.6836,-73.977,119,1716,1.605042017
40.7515,-74.0037,119,1395,1.714285714
40.7518,-74.0036,119,1190.5,1.521008403
40.7614,-73.987,119,1864.5,1.705882353
40.7553,-73.9711,119,1580,1.806722689
40.7523,-73.9776,119,1408,1.554621849
40.7368,-73.9931,119,1434.5,1.512605042
40.7499,-73.9881,119,1558.5,1.697478992
40.7459,-73.9844,119,1554.5,1.705882353
40.779,-73.9538,119,1230,1.605042017
40.7474,-73.9769,119,1352,1.924369748
40.7145,-73.9573,119,1375.5,1.857142857
40.7858,-73.9727,119,1577.5,1.731092437
40.7477,-74.0006,119,1309.5,1.378151261
40.7655,-73.9912,119,1359,1.823529412
40.7403,-74.0019,119,1437.5,1.56302521
40.7295,-73.9779,119,1479,1.68907563
40.7429,-73.9846,119,1501.5,1.74789916
40.7635,-73.9969,119,1468,1.966386555
40.6766,-73.9835,119,1592,1.890756303
40.7448,-73.9873,119,1582.5,1.798319328
40.7622,-73.9721,119,1218,1.655462185
40.7641,-73.973,119,1364.5,1.579831933
40.7622,-73.972,119,1406.5,1.630252101
40.7604,-73.9624,119,1464,1.74789916
40.7531,-73.9965,119,1254.5,1.605042017
40.7308,-74.0028,119,1606.5,1.663865546
40.7904,-73.9476,119,1408,1.56302521
40.7643,-73.9828,119,1789.5,1.773109244
40.7266,-73.9994,119,1493,1.840336134
40.7514,-73.976,119,1568.5,1.789915966
40.7405,-73.9792,119,1119.5,1.571428571
40.726,-74.0089,119,1362.5,1.764705882
40.7243,-73.9932,119,1515,1.974789916
40.755,-73.9736,119,1523,1.714285714
40.7488,-73.9881,119,1340.5,1.647058824
40.7144,-73.9972,119,1556,1.941176471
40.798,-73.9695,119,1803,1.907563025
40.7214,-73.9875,119,1382,1.705882353
40.7562,-73.9942,119,1698,1.840336134
40.7395,-73.9952,119,1398.5,1.87394958
40.7624,-73.9788,119,1717,1.899159664
40.7397,-73.9867,119,1560,1.932773109
40.7423,-73.9858,119,1098,1.621848739
40.744,-73.9892,119,1501.5,1.932773109
40.7173,-73.9562,119,1666,1.655462185
40.7395,-74.0015,119,1512.5,1.882352941
40.7688,-73.9814,119,1342.5,1.865546218
40.7169,-73.9567,119,1247,1.579831933
40.7234,-73.9905,119,1801.5,1.697478992
40.7482,-73.9851,119,1322,1.798319328
40.7421,-73.978,119,1250.5,1.605042017
40.7445,-74.0067,119,1604.5,1.890756303
40.7454,-73.9946,119,1649,1.613445378
40.7831,-73.9747,119,1464,1.369747899
40.7247,-73.9844,119,1542.5,1.806722689
40.7788,-73.982,119,1765,1.697478992
40.7233,-73.9913,119,1605.5,1.798319328
40.7734,-73.9552,119,1283.5,1.487394958
40.7752,-73.982,119,1329,1.554621849
40.7325,-73.9969,119,1395.5,1.789915966
40.7269,-73.9996,119,1563.5,1.537815126
40.7139,-73.9977,119,1522.5,1.764705882
40.7479,-73.993,119,1727.5,1.714285714
40.7516,-73.9824,119,1410,1.697478992
40.7596,-73.9652,119,1413,2.016806723
40.7193,-74.002,119,1439.5,1.487394958
40.7482,-73.9735,118,1596.5,1.762711864
40.7633,-73.9721,118,1279,1.796610169
40.7529,-73.9729,118,1654.5,1.703389831
40.7255,-73.9842,118,1648.5,1.694915254
40.7634,-73.9887,118,1594.5,1.559322034
40.7794,-73.9553,118,1089.5,1.533898305
40.7409,-73.9879,118,1395,1.610169492
40.7491,-73.988,118,1473.5,1.669491525
40.7421,-73.983,118,1275.5,1.737288136
40.7169,-73.9587,118,1856,1.711864407
40.745,-73.9757,118,1428.5,2.093220339
40.7548,-73.9738,118,1639,1.491525424
40.7197,-73.9886,118,1612.5,1.940677966
40.7648,-73.9823,118,1608,1.889830508
40.7644,-73.9921,118,1570,1.830508475
40.7339,-73.9866,118,1414,1.466101695
40.739,-73.9956,118,1349,1.737288136
40.7196,-73.9887,118,1589.5,2.06779661
40.7455,-73.9786,118,1611.5,1.677966102
40.7122,-74.008,118,1910.5,1.398305085
40.763,-73.9781,118,1619,1.788135593
40.7424,-73.9826,118,1469,1.661016949
40.7787,-73.9512,118,1528.5,1.601694915
40.7676,-73.9822,118,1704,1.56779661
40.7391,-74.0032,118,1440,2
40.7461,-73.9944,118,1328.5,1.711864407
40.7494,-73.9912,118,1422.5,1.610169492
40.7774,-73.9788,118,1418.5,1.703389831
40.7709,-73.9536,118,1441.5,1.728813559
40.7304,-74.0024,118,1539.5,1.728813559
40.7275,-73.9921,118,1248.5,1.855932203
40.7291,-74.0052,118,1796.5,1.63559322
40.7637,-73.9815,118,1818,1.728813559
40.7404,-73.9793,118,1261.5,1.63559322
40.7641,-73.9827,118,1726,1.711864407
40.7349,-73.9985,118,1385.5,1.508474576
40.7337,-74.0016,118,1634.5,1.508474576
40.7393,-73.9829,118,1270,1.838983051
40.7277,-74.0014,118,1530,1.703389831
40.7572,-73.9697,118,1503,1.63559322
40.7156,-73.9921,118,1343,1.983050847
40.7446,-73.9875,118,1611.5,1.728813559
40.7435,-74.0037,118,1460.5,1.347457627
40.7196,-74.0021,118,1714.5,1.838983051
40.7452,-73.9828,118,1347,1.711864407
40.7559,-73.9864,118,1521.5,2.084745763
40.7373,-73.9844,118,1456.5,1.796610169
40.7559,-73.9727,118,1486.5,1.618644068
40.7142,-74.0085,118,1714,1.813559322
40.7372,-73.9815,118,1098,1.644067797
40.7771,-73.9823,118,1629.5,1.601694915
40.7415,-73.9782,118,1235,1.737288136
40.7299,-74.0008,118,1496.5,1.855932203
40.7532,-73.9966,118,1765,1.550847458
40.7965,-73.9382,118,1271.5,1.881355932
40.7301,-73.9928,118,1600,1.644067797
40.7473,-73.9969,118,1173.5,1.601694915
40.7311,-73.9904,118,1457.5,1.940677966
40.7226,-73.9971,118,1493,1.915254237
40.7623,-73.9938,118,1393.5,1.830508475
40.7597,-73.9919,118,1543.5,1.737288136
40.743,-74.0061,118,1523,1.86440678
40.7495,-73.9923,118,1427.5,1.898305085
40.7136,-74.0089,118,1593.5,1.906779661
40.755,-73.9914,118,1533,1.686440678
40.7658,-73.9833,118,1667,1.796610169
40.7506,-73.9913,118,1405,1.737288136
40.7478,-73.9768,118,1349.5,1.516949153
40.7647,-73.9883,118,1471,1.593220339
40.7553,-73.984,118,1298,1.745762712
40.7319,-74.0007,118,1884,2.016949153
40.7462,-74.0015,118,1545.5,1.805084746
40.7173,-73.9582,118,1635.5,1.618644068
40.7481,-73.9872,118,1537.5,1.889830508
40.7416,-73.9896,118,1446,1.728813559
40.7187,-73.9853,118,1460.5,1.644067797
40.7031,-74.011,118,1964,1.686440678
40.7208,-74.0052,118,1532,1.779661017
40.7259,-73.9775,118,1465.5,1.830508475
40.7076,-74.0041,118,1901.5,1.754237288
40.7623,-73.9785,118,2266,1.669491525
40.7246,-73.9944,118,1433,1.762711864
40.7564,-73.9865,118,1514.5,2.050847458
40.7511,-73.9871,118,1628.25,1.754237288
40.7141,-74.0087,118,1667.5,1.754237288
40.7562,-73.9943,118,1537.5,2
40.728,-74.0029,118,1685,1.711864407
40.7297,-73.9884,118,1491.5,1.796610169
40.7303,-74.0046,118,1493,1.745762712
40.7243,-73.9511,118,1341.5,1.813559322
40.7835,-73.9782,118,1539,1.550847458
40.7591,-73.9845,118,1547.6,1.644067797
40.7461,-74.0017,118,1507,1.694915254
40.7479,-73.9866,118,1522,1.923728814
40.714,-73.9995,118,1372,1.686440678
40.7352,-74.0018,118,1309,1.483050847
40.7446,-73.9953,118,1389,1.618644068
40.7446,-73.9813,118,1080,1.652542373
40.7568,-73.9829,118,1678.5,1.584745763
40.7564,-73.9866,118,1547.5,1.677966102
40.749,-73.9727,118,1473,1.771186441
40.7521,-74.0044,118,1170.5,1.440677966
40.7304,-73.9927,118,1698,1.906779661
40.7579,-73.9929,118,1412.5,1.728813559
40.7315,-74.0032,118,1580.5,2.008474576
40.7213,-73.8443,118,1380,1.406779661
40.7232,-73.9825,118,1369.5,1.669491525
40.7318,-74.0013,118,1598,1.906779661
40.7902,-73.9478,118,1553.5,1.576271186
40.6921,-73.9873,118,1470.5,1.669491525
40.7297,-73.9787,118,1532.5,1.627118644
40.7384,-74.0037,118,1421.5,1.830508475
40.7145,-73.9574,118,1308,1.788135593
40.7246,-73.9926,118,1588,1.872881356
40.759,-73.9686,118,1138.5,1.644067797
40.7579,-73.9857,118,1234,1.474576271
40.7604,-73.9869,118,1880.5,1.771186441
40.7457,-73.9802,118,1286,1.644067797
40.7417,-74.0013,118,1463.5,1.762711864
40.7916,-73.9742,118,1671.5,1.661016949
40.7228,-74.0047,118,1749.5,1.822033898
40.748,-73.9929,118,1612.5,1.720338983
40.7413,-73.9889,118,1708.5,1.745762712
40.7669,-73.9829,118,1381.5,1.720338983
40.7242,-73.9848,118,1327.5,1.644067797
40.7683,-73.9845,118,1491.5,1.881355932
40.7573,-73.9698,118,1374,1.991525424
40.7834,-73.9745,118,1532,1.644067797
40.7355,-73.994,118,1364,1.686440678
40.7618,-73.9635,118,1459,1.559322034
40.7549,-73.9846,118,1327.5,1.601694915
40.7053,-74.0073,118,1872,1.694915254
40.7455,-73.9888,118,1385.5,1.644067797
40.7617,-73.979,118,1521,1.966101695
40.7943,-73.9722,118,1317,1.796610169
40.6822,-73.9936,118,1469,1.525423729
40.7689,-73.9813,118,1340,1.644067797
40.7372,-74.0005,118,1310,1.550847458
40.7233,-74.0029,118,1526.5,1.762711864
40.6846,-73.9777,118,1847,1.855932203
40.7452,-73.9948,118,1673,1.618644068
40.7134,-73.9983,118,1401,1.745762712
40.7235,-73.9911,118,1506.5,1.483050847
40.7214,-73.9921,118,1409.5,2.186440678
40.7764,-73.9822,118,1452.5,2.093220339
40.7139,-73.9975,118,1599,1.813559322
40.767,-73.9216,118,1113,1.627118644
40.7372,-73.9906,118,1464,1.779661017
40.7023,-74.0129,118,2289.5,1.652542373
40.7472,-73.9851,118,1294.5,1.940677966
40.7707,-73.9568,118,1336,1.525423729
40.7481,-73.9737,118,1490.5,1.627118644
40.7182,-73.9949,118,1420,1.906779661
40.7436,-73.9736,118,1322.5,1.796610169
40.721,-73.9941,118,1472.5,1.694915254
40.7329,-74.0073,118,1645.5,1.576271186
40.7595,-73.9912,118,1661.5,1.754237288
40.7613,-73.9871,118,1665,1.661016949
40.7529,-73.97,118,1526,1.593220339
40.7565,-73.983,117,1488,1.974358974
40.7395,-73.9828,117,1511,1.735042735
40.7245,-73.9848,117,1608.5,1.666666667
40.7761,-73.953,117,1286.5,1.803418803
40.7738,-73.9598,117,1262.5,1.64957265
40.7466,-73.9838,117,1387.5,1.478632479
40.7141,-73.9521,117,1487,1.863247863
40.7134,-73.9586,117,1528,1.777777778
40.7145,-74.0082,117,1810.5,1.700854701
40.723,-73.993,117,1226.5,1.888888889
40.7609,-73.9629,117,1297,1.658119658
40.8002,-73.9682,117,1508,1.820512821
40.751,-74.0019,117,1141,1.487179487
40.7832,-73.9747,117,1654.5,1.461538462
40.7674,-73.9823,117,1656,1.905982906
40.7646,-73.9843,117,1500,1.752136752
40.7801,-73.9769,117,1431.5,1.444444444
40.7144,-73.9901,117,1550,1.615384615
40.7391,-73.9838,117,1171.7,1.615384615
40.7528,-73.9793,117,1229,1.675213675
40.7688,-73.8631,117,3490,2.153846154
40.726,-74.0082,117,1488.5,1.803418803
40.7466,-73.986,117,1301.5,1.658119658
40.734,-73.9891,117,1326,1.632478632
40.7347,-73.9885,117,1238.5,1.726495726
40.7271,-73.992,117,1166,1.94017094
40.7277,-73.9943,117,1078,1.760683761
40.821,-73.9546,117,1624.5,1.974358974
40.7188,-73.9897,117,1584,1.786324786
40.7344,-74.0061,117,1529.5,1.829059829
40.7303,-73.9862,117,1259.5,2
40.7668,-73.983,117,1568,1.564102564
40.7787,-73.9816,117,1390.5,1.521367521
40.7683,-73.9822,117,1368.5,1.820512821
40.7391,-73.9833,117,1169.5,1.393162393
40.7301,-74.0023,117,1506,1.905982906
40.743,-73.9742,117,1195.5,1.555555556
40.7284,-73.9992,117,1578.5,1.957264957
40.7621,-73.9859,117,1600.5,1.452991453
40.7386,-73.9876,117,1538.5,1.837606838
40.7666,-73.9869,117,1366.5,1.504273504
40.7586,-73.966,117,1347,1.521367521
40.7396,-73.9827,117,1519,1.923076923
40.7554,-73.987,117,1651.5,1.803418803
40.7629,-73.9971,117,1528,1.615384615
40.7432,-74.0073,117,1448.5,1.717948718
40.7199,-73.9881,117,1622.5,1.666666667
40.7527,-73.9795,117,1627.5,1.35042735
40.7523,-73.9857,117,1293,1.700854701
40.7602,-73.9837,117,1462,1.931623932
40.7575,-73.9822,117,1930,1.914529915
40.7234,-73.9793,117,1521.5,1.897435897
40.7214,-73.984,117,1714.5,1.623931624
40.7339,-73.9808,117,1499.5,1.615384615
40.7558,-73.971,117,1381.5,1.717948718
40.7552,-73.9732,117,1619,1.52991453
40.7303,-73.9909,117,1435.5,1.897435897
40.7619,-73.9634,117,1598.5,1.974358974
40.7182,-73.9868,117,1708.5,1.931623932
40.7186,-73.9883,117,1734,1.606837607
40.726,-73.9777,117,1432,1.803418803
40.7244,-73.9937,117,1494.5,1.658119658
40.7108,-73.9637,117,1473.5,2
40.7155,-73.9921,117,1393.5,1.991452991
40.7195,-73.9865,117,1574.5,1.811965812
40.7558,-73.9912,117,1351,1.974358974
40.7566,-73.9975,117,1373.5,1.752136752
40.7396,-73.9911,117,1497.5,1.555555556
40.765,-73.9915,117,1714.5,1.94017094
40.772,-73.9826,117,1507.5,2
40.7351,-73.9902,117,1510,1.974358974
40.7109,-74.009,117,2205.5,1.401709402
40.7567,-73.9827,117,1461,1.726495726
40.756,-73.9726,117,1609,1.555555556
40.7343,-73.9805,117,1330.5,1.829059829
40.8031,-73.9677,117,1702.5,1.547008547
40.7473,-73.977,117,1290.5,1.581196581
40.7375,-74.005,117,1620,1.435897436
40.7545,-73.9738,117,1499,1.974358974
40.8022,-73.9682,117,1528,1.769230769
40.7591,-73.9682,117,1394.7,1.743589744
40.7317,-73.9949,117,1314,1.615384615
40.7826,-73.9751,117,1356.5,1.794871795
40.7557,-73.9767,117,1213.5,1.769230769
40.7556,-73.9684,117,1380.5,1.965811966
40.7377,-73.9884,117,1600.5,1.572649573
40.8036,-73.9673,117,1522,1.769230769
40.7279,-73.9989,117,1604,2.017094017
40.7655,-73.9803,117,1528,1.478632479
40.7189,-74.0048,117,1697,1.760683761
40.736,-73.9894,117,1544,2.111111111
40.7176,-73.9574,117,1570.5,1.811965812
40.7658,-73.991,117,1407,1.752136752
40.7307,-74,117,1714.5,1.606837607
40.7547,-73.9738,117,1358,1.777777778
40.7469,-73.9933,117,1920.5,1.572649573
40.7385,-74.0065,117,1440.5,1.786324786
40.7636,-73.9812,117,1881.5,1.829059829
40.7585,-73.9709,117,1163,1.487179487
40.7426,-74.0039,117,1345,1.846153846
40.764,-73.9734,117,1223,1.760683761
40.7538,-73.9849,117,1454,1.803418803
40.6468,-73.7782,117,5795.5,1.606837607
40.7298,-74.0004,117,1599,2
40.7477,-73.9736,117,1452,1.683760684
40.7651,-73.9841,117,1629.5,1.709401709
40.7412,-73.989,117,1533.5,1.47008547
40.7514,-74.0051,117,1765.5,1.846153846
40.7595,-73.9682,117,1447,1.581196581
40.7622,-73.9824,117,1617.5,1.803418803
40.7453,-73.9912,117,1362,1.931623932
40.721,-73.9868,117,1327,1.837606838
40.7301,-73.9838,117,1377,1.572649573
40.7489,-73.976,117,1314.5,1.658119658
40.7236,-74.0035,117,1516.9,1.743589744
40.7501,-73.9721,117,1427.5,1.871794872
40.7329,-74.0065,117,1382.5,1.478632479
40.7414,-73.9815,117,1253.5,1.572649573
40.7616,-73.9636,117,1497.5,1.735042735
40.7403,-73.9793,117,1053.5,1.683760684
40.7582,-73.9631,117,1446.5,1.58974359
40.7619,-73.9788,117,1873.5,1.760683761
40.7688,-73.9818,117,1439,1.632478632
40.7713,-73.982,117,1340.5,1.632478632
40.7641,-73.974,117,1494,1.606837607
40.7553,-73.9652,117,1284.5,1.35042735
40.744,-73.9766,117,1168,1.837606838
40.8006,-73.968,117,1711,1.700854701
40.7383,-73.9875,117,1601,1.752136752
40.7592,-73.9652,117,1628,1.495726496
40.7217,-73.9922,117,1497.5,1.717948718
40.7326,-73.9815,117,1415,1.615384615
40.7456,-74.0057,117,1451,1.717948718
40.743,-74.0059,117,1379,1.811965812
40.7941,-73.9721,117,1479.5,1.538461538
40.645,-73.7818,117,4729.5,1.948717949
40.7581,-73.9854,117,1487,1.811965812
40.7635,-73.9778,117,1602.5,1.905982906
40.7614,-73.9794,117,1405,1.786324786
40.7194,-74.002,117,1722,1.700854701
40.7504,-73.9985,117,1775,1.837606838
40.7296,-73.9883,117,1242,2.222222222
40.7683,-73.9824,117,1450.5,1.641025641
40.7296,-73.9983,117,1805,1.52991453
40.7445,-73.9834,117,1409.5,1.846153846
40.7596,-73.9857,117,1756,1.615384615
40.7218,-74.0041,117,1495.5,1.658119658
40.7633,-73.9927,117,1591.5,1.846153846
40.7598,-73.9651,117,1258.5,1.794871795
40.7285,-74.0049,117,1619,1.846153846
40.7559,-73.9761,117,1091.5,1.376068376
40.7643,-73.9731,117,1318,1.743589744
40.7555,-73.9913,117,1533,1.700854701
40.7786,-73.9817,117,1507.5,1.794871795
40.7625,-73.9722,116,1245.5,1.560344828
40.7279,-73.9987,116,1666,1.646551724
40.7553,-73.9876,116,1568,1.801724138
40.7493,-73.9842,116,1375,1.612068966
40.7733,-73.9551,116,1262,1.594827586
40.7276,-73.9943,116,1118,2.034482759
40.7582,-73.9923,116,1450,1.827586207
40.7678,-73.9822,116,1485.5,1.767241379
40.7299,-73.993,116,1506.5,2.043103448
40.719,-73.9905,116,1520.5,1.775862069
40.7567,-73.9885,116,1389.5,1.870689655
40.7312,-73.9904,116,1488,1.637931034
40.748,-73.9868,116,1399,1.879310345
40.7567,-73.9905,116,1428,1.594827586
40.7193,-73.9908,116,1480,2.043103448
40.7217,-73.9975,116,1376,1.948275862
40.7625,-73.9858,116,1773,1.724137931
40.7562,-73.9866,116,1497,1.767241379
40.7136,-73.9493,116,1381.5,1.767241379
40.7601,-73.9965,116,1443,1.586206897
40.7215,-73.9952,116,1293.5,2.129310345
40.7551,-73.9913,116,1616.5,1.525862069
40.7249,-73.9957,116,1688,1.732758621
40.7555,-73.9868,116,1337,1.612068966
40.7423,-73.9855,116,1171.5,1.577586207
40.7342,-73.9865,116,1253,1.887931034
40.7162,-74.007,116,1795,1.646551724
40.7646,-73.9823,116,1483.5,1.853448276
40.7595,-73.9873,116,1514,1.948275862
40.7248,-73.9846,116,1674,1.698275862
40.7628,-73.9597,116,1211,1.568965517
40.7885,-73.9764,116,1437,1.612068966
40.7619,-73.9862,116,1612,1.801724138
40.7335,-74.0041,116,1668,1.620689655
40.7189,-73.9975,116,1421,2.077586207
40.7211,-73.9943,116,1602,2.129310345
40.7294,-73.9879,116,1326.5,2.086206897
40.7256,-73.9518,116,1399.5,1.456896552
40.7647,-73.9845,116,1579.5,1.99137931
40.727,-73.9891,116,1488,1.482758621
40.7484,-73.9962,116,1379,1.810344828
40.7479,-73.9878,116,1543,1.870689655
40.7355,-73.9856,116,1557.25,1.724137931
40.7485,-73.9881,116,1564.5,2.034482759
40.7433,-73.9769,116,1213.5,1.913793103
40.7137,-73.9985,116,1558,1.689655172
40.761,-73.9946,116,1395.5,1.715517241
40.7722,-73.9499,116,1406.5,1.551724138
40.7365,-73.9975,116,1494,1.784482759
40.7229,-73.9798,116,1401,1.551724138
40.7434,-73.9727,116,1474,1.672413793
40.7788,-73.9561,116,1331,1.465517241
40.7224,-73.9866,116,1460,2.060344828
40.7699,-73.9576,116,1505,1.672413793
40.7159,-74.0071,116,1706.5,1.836206897
40.7548,-73.9846,116,1107,1.551724138
40.7319,-73.9901,116,1335.5,1.853448276
40.7481,-73.9889,116,1375,1.75
40.7293,-73.992,116,1604,1.568965517
40.721,-73.9872,116,1698,1.844827586
40.7556,-73.9765,116,1148,1.603448276
40.757,-73.9828,116,1605,1.474137931
40.7405,-74.0059,116,1301.5,1.594827586
40.7439,-73.9735,116,1179,1.431034483
40.7256,-73.9968,116,1672,1.706896552
40.7563,-73.9897,116,1576,1.715517241
40.7785,-73.9819,116,1403.5,1.767241379
40.7439,-73.9766,116,1263.5,1.853448276
40.7577,-73.9859,116,1315.5,1.784482759
40.7566,-73.9829,116,1558.5,1.810344828
40.7128,-73.9568,116,1324,1.715517241
40.7423,-73.9971,116,1452,1.50862069
40.7622,-73.9602,116,1306,1.655172414
40.7231,-73.995,116,1325.5,1.870689655
40.7636,-73.9777,116,1571,1.431034483
40.7387,-73.9874,116,1504.5,1.75862069
40.7687,-73.8629,116,3118,2.24137931
40.716,-74.0072,116,1580,1.663793103
40.7473,-73.9868,116,1436,1.715517241
40.7628,-73.9836,116,1614,1.689655172
40.7756,-73.9802,116,1254,1.689655172
40.7345,-74.0015,116,1251.5,1.844827586
40.7623,-73.979,116,1701.5,1.594827586
40.7436,-74.0064,116,1333,1.525862069
40.7348,-73.9989,116,1360.5,1.818965517
40.7388,-74.0056,116,1327.5,1.681034483
40.7443,-73.9888,116,1534.5,1.870689655
40.757,-73.9721,116,1493.5,1.465517241
40.7199,-74.0041,116,1604.5,1.974137931
40.7563,-73.9726,116,1472,1.698275862
40.7621,-73.9253,116,1274,1.775862069
40.739,-73.9957,116,1282.5,1.775862069
40.7611,-73.9867,116,1469.5,1.767241379
40.7517,-73.9767,116,1395.5,1.810344828
40.7657,-73.9834,116,1729,1.629310345
40.6825,-73.9934,116,1673.5,1.482758621
40.7417,-73.9898,116,1432.5,1.827586207
40.7646,-73.9845,116,1634,1.948275862
40.7236,-73.9823,116,1511.5,1.931034483
40.7669,-73.9828,116,1666.5,1.75
40.7602,-73.9836,116,1454.5,1.818965517
40.7318,-74.0039,116,1320.5,1.698275862
40.765,-73.9916,116,1472.5,1.913793103
40.7226,-73.9873,116,1512.7,2.043103448
40.7255,-73.9951,116,1311.5,1.672413793
40.7253,-73.9965,116,1627.5,1.767241379
40.763,-73.9892,116,1357,1.844827586
40.721,-73.9934,116,1354,1.784482759
40.7332,-73.9901,116,1135,1.870689655
40.7258,-73.9902,116,1281.5,1.698275862
40.7635,-73.9592,116,1415.5,1.689655172
40.7214,-73.9868,116,1577,1.982758621
40.7221,-73.9835,116,1572.5,1.612068966
40.7557,-73.9707,116,1498,1.465517241
40.7871,-73.9776,116,1609,1.568965517
40.7413,-74.0079,116,1444.5,1.844827586
40.7247,-73.9814,116,1498.5,1.982758621
40.7226,-74.0037,116,1367.5,1.75862069
40.7439,-73.9996,116,1463.5,1.706896552
40.7329,-73.9978,116,1527.5,1.74137931
40.7139,-73.9994,116,1403,1.74137931
40.7609,-73.9832,116,1447,1.637931034
40.7419,-73.9894,116,1780.5,1.5
40.773,-73.982,116,1306,1.75
40.7536,-73.9925,116,1608.5,1.543103448
40.7738,-73.9814,116,1603,1.689655172
40.7581,-73.9664,116,1222.5,1.706896552
40.764,-73.9883,116,1548.5,1.603448276
40.7302,-73.9897,116,1494.5,1.698275862
40.7467,-74.0015,116,1466,1.681034483
40.7654,-73.9803,116,1704.5,1.715517241
40.7688,-73.9824,116,1536.5,1.551724138
40.7871,-73.9754,116,1272.5,1.844827586
40.7397,-73.9825,116,1334,1.629310345
40.7864,-73.9723,116,1238.5,1.577586207
40.7301,-73.9865,116,1496.5,1.862068966
40.7353,-73.9797,116,1264.5,1.784482759
40.737,-73.9885,116,1438.5,1.956896552
40.7429,-73.9844,116,1463.5,1.887931034
40.7627,-73.9897,116,1449.2,1.698275862
40.7553,-73.9872,116,1430.5,1.448275862
40.757,-73.9717,116,1499.5,1.879310345
40.7414,-73.9869,116,1080,1.5
40.7543,-73.9692,116,1359,1.465517241
40.771,-73.9569,116,1371,1.887931034
40.7404,-74.0065,116,1437.5,1.905172414
